,label,area,aspect_ratio,perimeter_skimage,major_axis_length,minor_axis_length,circularity,solidity,eccentricity,roundness_skimage,perimeter_on_border,perimeter_on_border_ratio,filename
133,2,5404,1.1930990069110408,801.1869042456532,111.74115239031684,93.6562278093057,0.1057931431804731,0.6022511980385601,0.5454345633209068,0.551060354303947,0.0,0.0,img12_20220513_ET358_56hpf_8.tif
134,3,109,3.5120609744075657,59.45584412271571,24.98879521697392,7.115137065975675,0.3874781907425443,0.6770186335403726,0.9586068345072694,0.2222521549306546,0.0,0.0,img12_20220513_ET358_56hpf_8.tif
135,4,1385,1.565591681962138,185.4386001800126,59.86170822992701,38.23583691687926,0.5061268262929242,0.78827546955037,0.7694258466313828,0.4921094222288813,0.0,0.0,img12_20220513_ET358_56hpf_8.tif
136,5,163,2.0715205627982107,49.698484809834994,20.82325326760932,10.052158613130668,0.8292990574783702,0.9421965317919077,0.8757652725592552,0.4786307098401423,0.0,0.0,img12_20220513_ET358_56hpf_8.tif
137,6,1400,1.1285792393561804,181.16652224137047,45.3598036435184,40.191952910098514,0.5360212469732336,0.9216589861751152,0.4635518089028941,0.8663548730349786,0.0,0.0,img12_20220513_ET358_56hpf_8.tif
138,7,2876,2.810733089893131,239.4386001800126,102.67020605511854,36.52791025384137,0.6303915978596965,0.9602671118530884,0.9345700907636644,0.347384257140039,0.0,0.0,img12_20220513_ET358_56hpf_8.tif
139,8,57,2.46057216237094,31.556349186104047,13.621749232437002,5.536008835973931,0.7193019100083772,0.8382352941176471,0.9136910232733928,0.3911282748341054,0.0,0.0,img12_20220513_ET358_56hpf_8.tif
140,9,247,3.5289950378745347,98.11879502661796,38.56822230721311,10.928953397010789,0.3224054726367633,0.6842105263157895,0.9590116066304714,0.2114208567392709,0.0,0.0,img12_20220513_ET358_56hpf_8.tif
141,10,69,2.345060564835842,33.79898987322333,14.576384015698231,6.215781474590019,0.7590170168822993,0.8846153846153846,0.904521406093036,0.4134848548221101,0.0,0.0,img12_20220513_ET358_56hpf_8.tif
142,11,143,2.469539660700628,63.14213562373095,26.106139752138176,10.57125753741961,0.4507205587651682,0.7295918367346939,0.9143460195922148,0.2671534819728087,25.0,0.3856070868622341,img12_20220513_ET358_56hpf_8.tif
143,1,55,1.193840194725632,26.48528137423857,9.32685579380254,7.812482637968172,0.9852884032416418,0.9166666666666666,0.5462333553418754,0.805011869914872,8.0,0.287861544422366,img13_20220513_ET358_56hpf_9.tif
144,2,74,1.3191130708313654,32.9350288425444,11.457434903559149,8.685710995447984,0.8572855184422171,0.8705882352941177,0.6521556102835719,0.7177398200803105,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
145,3,1523,2.1479978312503887,246.76450198781717,68.8538447405271,32.05489490668899,0.3143000119106172,0.7592223330009971,0.8850216758370323,0.4090285571016508,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
146,4,51,1.1817348762797026,25.72792206135786,8.865860749364957,7.502411012253575,0.9682123483556624,0.9107142857142856,0.5328439927616282,0.8261111485334359,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
147,5,106,1.8105199757692585,48.83452377915607,16.848835410172313,9.3060754013573,0.558549690341396,0.7851851851851852,0.8336272042161561,0.4754186431126425,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
148,6,519,2.4137863935829658,173.64570696119915,43.94080539241202,18.20409855206258,0.2162963149544002,0.674025974025974,0.9101463578597884,0.3422484191296151,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
149,7,51,1.661952640371641,30.72792206135785,11.66059186282089,7.016199848037417,0.6787559581996299,0.7611940298507462,0.7987207697382095,0.4775722739378679,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
150,8,68,1.741966773132334,30.72792206135785,12.412093895433795,7.125333322583916,0.9050079442661734,0.9066666666666666,0.8188105986985401,0.5619904385712868,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
151,9,59,1.2807868128705282,29.556349186104043,10.041477089721267,7.84008469545067,0.84871191276674,0.855072463768116,0.6248184611736421,0.7450182764998133,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
152,10,1012,4.54460197994768,239.072113832392,83.29520911451064,18.32838375770579,0.2225012901300631,0.7151943462897526,0.9754905630786456,0.1857165406579669,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
153,11,217,2.5885714428135937,73.2842712474619,28.266601926725237,10.919768896160516,0.5077478006090131,0.8314176245210728,0.9223675556937222,0.3457981350869143,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
154,12,2046,1.911895183987124,346.43354954612926,90.66084997336432,47.419362072086734,0.2142276906473378,0.62,0.8523073837884907,0.316939358996105,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
155,13,60,1.7223537516579346,33.72792206135786,13.161976282523302,7.641854218306551,0.662799150547756,0.7228915662650602,0.8141883616100116,0.4409802722600945,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
156,14,96,2.350859470894976,42.627416997969526,17.585824041708992,7.480593484821976,0.6639006016082764,0.8495575221238938,0.9050165570274106,0.395235462575402,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
157,15,70,1.423201732601182,30.97056274847714,11.37986562157165,7.995961050983755,0.9170852543182518,0.8974358974358975,0.711544457583865,0.6882304619732988,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
158,16,68,1.316681647988901,29.31370849898476,10.766841895611332,8.17725523254357,0.994436936676639,0.9315068493150684,0.6505247806740725,0.7468654334770979,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
159,17,52,1.1902638967282857,27.106601717798213,9.06750214172295,7.6180603029690035,0.8893302367535848,0.8524590163934426,0.5423543841085147,0.8052637118150933,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
160,18,208,1.464976415690181,58.04163056034261,20.232882530689125,13.81106365535379,0.7758789866169594,0.8888888888888888,0.7307876742259167,0.6469309568456726,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
161,19,63,1.3119365240472525,30.970562748477143,10.36723460319693,7.902237961341741,0.8253767288864265,0.9,0.6473039308318708,0.7463195449016407,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
162,20,64,2.280060397578429,42.38477631085024,15.949932023866577,6.99539891171586,0.4476824268127979,0.6597938144329897,0.8986897735808188,0.3203114176835151,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
163,21,277,1.8331477389338584,78.76955262170047,27.106113312988565,14.786649617642508,0.5610129358675395,0.8123167155425219,0.8381044634725845,0.480015640880469,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
164,22,152,1.4191470531546813,46.04163056034261,16.63992582414597,11.725300621353076,0.9010565759281012,0.9212121212121211,0.7095564352659185,0.6989577659246293,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
165,23,2817,4.32739250046048,468.3097038856279,169.60073391985352,39.19236212148684,0.161409984998933,0.5155563689604685,0.9729333182385792,0.1246928384391034,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
166,24,851,2.431415218363758,133.01828996322962,51.90640977387652,21.348229369398855,0.6043892112850814,0.8827800829875518,0.9115076564289568,0.4021589115859641,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
167,25,219,2.150240838475903,68.18376618407356,24.93885442437205,11.598167971755563,0.5919595161836466,0.85546875,0.885276965232373,0.4483335435287969,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
168,26,177,1.2390213568413142,56.49137802864845,17.024215941237717,13.74005044161484,0.6969775550621937,0.8719211822660099,0.5904303580662874,0.7775872773910039,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
169,27,435,1.1373412209580749,87.59797974644667,25.32785810855002,22.26935737650862,0.712378724336499,0.9006211180124224,0.4763724128158079,0.8633809193206958,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
170,28,317,3.248836075152801,87.2842712474619,37.31366266100667,11.485240189981488,0.5228741188587872,0.9378698224852072,0.9514502591344424,0.2898902568217552,34.0,0.3961554546485732,img13_20220513_ET358_56hpf_9.tif
171,1,194,2.4469893251430443,64.04163056034261,25.057903290904694,10.240299388899,0.5944109922330996,0.8699551569506726,0.9126842542049248,0.3933891621953171,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
172,2,2623,2.9833150271440427,389.10259710444143,121.5832075403642,40.75439785410695,0.2177107608179476,0.7026520225020091,0.9421478532060336,0.2259234004814922,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
173,3,84,1.4841691701489312,33.97056274847714,12.717320209787562,8.568645991016929,0.9147105062826564,0.9130434782608696,0.7389341598437006,0.6612994958541927,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
174,4,919,1.508647819478537,320.18481220460006,56.09235745030427,37.18055117044649,0.1126481127886121,0.5437869822485207,0.7487564428014549,0.3718932057634097,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
175,5,134,2.4650187713213048,55.66295090390226,22.07984493044385,8.957272531684845,0.5434783021511964,0.788235294117647,0.9140167608366876,0.3499636029800931,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
176,6,400,2.891852240492476,90.66904755831214,38.63484768596907,13.359896866442128,0.6114370454617525,0.9280742459396752,0.9383085628005736,0.341202104445121,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
177,7,52,1.587543591079011,28.38477631085024,10.656556844392304,6.712607391869679,0.8110399656987514,0.8524590163934426,0.7766730309242982,0.5830148951300301,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
178,8,433,2.432758097734056,149.57463914933368,45.46158762045204,18.68726186249111,0.2432102268549409,0.5939643347050755,0.9116100600271092,0.2667526967296438,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
179,9,340,3.201305171323509,93.42640687119284,38.22996199596832,11.941992390610793,0.4894963842798684,0.8395061728395061,0.9499596636833711,0.2961974416700279,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
180,10,1017,1.5721872840527702,216.82337649086284,52.47828198262716,33.37915432527168,0.2718432855558675,0.7488954344624448,0.77164245688156,0.4701883388170534,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
181,11,97,2.6750246831909616,58.07716446627536,21.7212128432836,8.120004641367638,0.3613855551281802,0.6423841059602649,0.9274979150874928,0.2617662855790298,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
182,12,176,3.104503725338928,62.2842712474619,27.17547262498314,8.753564185855925,0.5701193181612585,0.88,0.9467013385983926,0.3034370270279852,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
183,13,404,3.3426584654311378,109.49747468305831,44.07814907878216,13.18655481396809,0.4234313631366556,0.7784200385356455,0.954201997433543,0.264755374452469,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
184,14,919,2.9850851656614243,142.12489168102783,59.92087488683505,20.07342221794131,0.5717222339447583,0.9226907630522088,0.942218548117028,0.3258887275517892,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
185,15,93,2.596279768830461,46.59188309203678,19.00452843400279,7.319907762699898,0.5383593814073248,0.744,0.9228470971834114,0.3278527808014629,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
186,16,1250,2.042399772045528,166.68124086713186,57.44106640376266,28.124301221515324,0.5653877924225045,0.9090909090909092,0.8719358625428879,0.4823642839199673,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
187,17,297,3.5942295915965308,106.53300858899104,38.86413720305531,10.812925611074316,0.3288500628580981,0.7481108312342569,0.9605162936704332,0.2503620544164461,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
188,18,987,3.216896476949094,177.33809511662423,65.37191991374,20.32142482114897,0.394387315395844,0.834319526627219,0.9504561632587086,0.2940659845484654,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
189,19,4316,3.652581912551133,571.2569260369921,186.7848368640877,51.13775442578056,0.1661989757011022,0.564625850340136,0.9617926453525748,0.1575100682846737,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
190,20,151,3.1376440214026577,68.35533905932738,29.444303943434672,9.384207941559872,0.4061083579442974,0.6711111111111111,0.9478521174031012,0.2217606478181427,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
191,21,2054,2.53614337031619,264.37972567696687,86.71310852873975,34.1909331876332,0.3692784872389231,0.826226870474658,0.9189820040897,0.3478091854841955,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
192,22,112,2.07942832529964,45.62741699796952,17.973324943109812,8.643397189715547,0.676045800286876,0.8818897637795275,0.8767746803852031,0.4414395995422767,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
193,23,60,2.450538657908706,39.55634918610404,15.49472484717833,6.322987314308095,0.4818686922202305,0.7317073170731707,0.912949057160012,0.3181952058609593,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
194,1,100,1.061747363207903,36.14213562373095,11.685113402358075,11.005549726116897,0.9620158811036372,0.9174311926605504,0.336051424845584,0.932490155586358,2.0,0.0541324579768516,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
195,2,52,1.2069223341943685,24.48528137423857,8.951624417544373,7.416901787238583,1.089941049746501,0.9454545454545454,0.5599095632313331,0.8262467377224537,0.0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
196,3,61,1.0366708798560786,26.72792206135785,9.028417278774912,8.70904879669074,1.0730236807041484,0.953125,0.2636211151038338,0.9528328184160112,0.0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
197,4,3392,2.9086460021949945,514.6944801964781,125.5763615935643,43.17347710886741,0.1609039427880864,0.6696939782823297,0.939041951114305,0.2738736000508527,0.0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
198,5,129,1.3770967701682353,42.62741699796952,15.27593240599973,11.092853267046385,0.8921164334111217,0.9280575539568344,0.6875200653529995,0.7038569008131003,0.0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
199,6,124,1.16049302925194,40.38477631085024,13.594071084062096,11.714048030796796,0.95542408658357,0.9393939393939394,0.5074134626889937,0.8543439153319097,0.0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
200,7,254,1.9788415052110728,82.97665940288701,26.662066909659146,13.473573724549125,0.4635874686130748,0.7791411042944786,0.8629167028472644,0.4549421831112565,0.0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
201,8,406,1.99433285694326,138.53910524340094,35.722488642817666,17.911999252506924,0.2658221343717557,0.7289048473967684,0.865203542270918,0.4050911343943118,0.0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
202,9,98,1.3159736640906834,38.627416997969526,13.060105169685912,9.92429068001922,0.8253622543181157,0.8672566371681416,0.6500474416430072,0.7315480312913168,0.0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
203,10,77,1.3187184217566057,37.21320343559642,11.813685745385587,8.958459630562459,0.6987253098219923,0.8555555555555555,0.6518917970577969,0.702473613338645,0.0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
204,11,899,1.904036639979154,206.68733752154176,50.93680396804892,26.752008285201168,0.2644489299426176,0.7291159772911597,0.8509788386891414,0.44117046193908,0.0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
205,12,603,1.637876695013614,212.44469683442253,46.41198421969338,28.336677822568085,0.1678940816276322,0.5656660412757973,0.7919803561558785,0.3564241798595591,0.0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
206,13,5069,1.3243444648683422,622.541197284454,104.0363516349988,78.5568667328114,0.1643599354652463,0.7485233313644418,0.6556205078517896,0.5962963927271967,0.0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
207,14,861,2.7740590964388727,174.82337649086284,57.08230488735136,20.57717694645702,0.3540087591710261,0.8278846153846153,0.9327659429671388,0.3364420482886737,0.0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
208,15,233,1.8093377796719383,87.39087296526012,24.539393524450187,13.562638110004848,0.3833836871060135,0.7740863787375415,0.833387985296581,0.4926498889592967,0.0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
209,1,403,1.9329439302383384,89.04772721475248,32.74748480165185,16.941766540333106,0.6386592865099251,0.8520084566596194,0.8557765772424368,0.4784750167037107,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
210,2,69,3.7797765773174574,39.14213562373095,18.49124427902279,4.892152724049683,0.5659393868874263,0.8518518518518519,0.9643676080385716,0.2569371707399321,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
211,3,143,3.248652682134644,61.11269837220809,25.730668554340188,7.920412266857941,0.4811527601615193,0.8125,0.951444637645384,0.275007168799059,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
212,4,514,2.3418269319868315,99.59797974644664,39.75730636053177,16.977047200837013,0.6511363257094458,0.9097345132743364,0.9042435785007074,0.4140371713498648,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
213,5,244,1.439391401284761,98.49747468305831,24.581828630455814,17.07793210971995,0.316045417971426,0.6912181303116147,0.7192628296065045,0.5141283727448372,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
214,6,2906,2.140936092352677,231.51576464628795,90.017454117068,42.0458389386802,0.6813093299484254,0.9534120734908136,0.8842122059838217,0.4566172104752151,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
215,7,66,1.3993044753432018,30.970562748477143,11.254965392565136,8.043256911477165,0.864680382642923,0.8918918918918919,0.6994916712666698,0.6633851206076115,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
216,8,84,1.8678790255883255,34.14213562373095,14.14383959999548,7.572138990928813,0.9055403018804472,0.9438202247191012,0.8446198128945911,0.5346317661942732,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
217,9,66,2.095900927062892,34.14213562373095,14.238252976408443,6.793380733106187,0.7114959514774943,0.868421052631579,0.878837185381908,0.4145153754458488,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
218,10,832,1.9652152113996104,180.95941546018392,50.1264306250288,25.506840337007752,0.3192793428388437,0.7753960857409133,0.8608551291480078,0.4215993022999588,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
219,11,368,4.224162668504297,111.49747468305831,46.28214818699736,10.956526019246573,0.3719868782010223,0.8214285714285714,0.971574670888762,0.21874136618038,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
220,12,572,1.9373963289326737,122.63961030678928,39.36115628716235,20.31652259238393,0.4779080754815836,0.8588588588588588,0.8564941984949904,0.4700785684735868,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
221,13,343,3.1624171992495795,130.39696961967,45.145972555060695,14.27578011078789,0.2534947601754411,0.5813559322033899,0.9486879490339716,0.2142723892339374,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
222,14,964,3.1219473628904484,203.4091629284897,76.78597642106219,24.5955384558342,0.2927830109632033,0.6703755215577191,0.947311801285365,0.2081724867493201,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
223,15,925,3.195730163936737,149.53910524340094,62.88017375090208,19.67630886377517,0.5198069013965532,0.8751182592242195,0.949780299517618,0.2978683674948721,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
224,16,107,1.4071557353670543,40.59188309203678,14.425556232298725,10.251570504764237,0.8160471334327766,0.8842975206611571,0.7035422892859048,0.654679527438642,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
225,17,398,2.6875473182978022,112.08326112068524,42.80037006555792,15.9254386980119,0.3981176383254711,0.7289377289377289,0.9281980701090556,0.2766292775634636,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
226,18,2625,1.1241291613764195,299.9127342659579,67.33104004878463,59.89617773667784,0.3667324664070985,0.8231420507996237,0.4567842880660487,0.7372398132214437,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
227,19,1187,3.4051917296248893,189.37972567696687,72.86052611278637,21.396893889676097,0.4159044974704591,0.8904726181545386,0.955907102748366,0.2846926348277409,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
228,20,1223,1.505531070443628,179.6812408671319,50.14619865395403,33.307979913810534,0.4760261871498495,0.8411279229711142,0.7475394214493238,0.6192421959789189,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
229,21,293,2.8431769967136806,89.74011537017762,36.703053197357576,12.90916929891499,0.4571979109409998,0.8138888888888889,0.9361055438333218,0.276932134203124,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
230,22,67,2.3414391787186557,32.72792206135785,14.319680752784128,6.115760290908143,0.7860457107471424,0.8933333333333333,0.9042101804177138,0.4160238701051709,0.0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
231,1,52,1.3980272784045342,26.97056274847714,9.879335258310176,7.066625530787022,0.8983243900646514,0.896551724137931,0.6988240335370586,0.6783565379724017,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
232,2,92,1.9305429178701496,39.79898987322333,15.487027500350935,8.022109924101988,0.7298835779790926,0.8679245283018868,0.8553872768845375,0.4883844266322279,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
233,3,217,1.9887928388621452,63.698484809834994,24.206763149118338,12.171586037572336,0.6720651784703394,0.8645418326693227,0.8643925511220383,0.4715159744732347,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
234,4,58,1.361860359920665,26.97056274847714,10.17639036821744,7.472418368069886,1.0019772043028805,0.9830508474576272,0.6788362647610053,0.7131002615135418,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
235,5,5601,2.215974234252185,994.9097756731276,150.13038533914715,67.74915656445391,0.0711062933884802,0.6132705573196102,0.8923880791447163,0.3164014700993096,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
236,6,55,1.5014231405231837,29.14213562373095,10.955165688159678,7.296521142162666,0.8138227075095928,0.8208955223880597,0.7459207058456981,0.5834920020361122,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
237,7,67,1.599701469409578,36.42031021678297,12.569060346889913,7.857128712602192,0.6347422184654167,0.7790697674418605,0.7805313525438043,0.5399820192315787,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
238,8,90,2.2592292241359124,44.00609665440988,17.253607214030932,7.6369440646864515,0.5840185972850437,0.7692307692307693,0.8967049203733084,0.3849397981567469,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
239,9,54,1.2178784419863982,25.556349186104047,9.220694059837566,7.571111977972385,1.0389771515919282,0.9310344827586208,0.5707843505065909,0.8086799088786796,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
240,10,59,1.9951835969397056,29.556349186104047,12.44200605819606,6.236020623505585,0.8487119127667397,0.8676470588235294,0.8653274152889171,0.4852676197929357,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
241,11,2926,2.168127235904422,273.62846301849606,90.95910939532492,41.95284662681793,0.4910906253885668,0.9000307597662258,0.8872818902110235,0.4502897297076939,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
242,12,310,1.8571291828823075,70.18376618407356,27.3041088023773,14.702320686168257,0.7908574659131662,0.9226190476190476,0.8426475549392448,0.5294388429965354,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
243,13,360,2.4640496760089894,93.84062043356592,34.21271975265768,13.884752440572491,0.5137249089202349,0.8716707021791767,0.9139459296309584,0.3915952538433312,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
244,14,144,1.971030861031477,51.45584412271571,19.45157016083957,9.868729376799408,0.6834440106039972,0.8674698795180723,0.861740835922363,0.4845775420757719,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
245,15,50,1.0277304861138543,25.556349186104047,8.26147361421544,8.0385604259483,0.9620158811036372,0.8620689655172413,0.2307302928541754,0.9327496241220906,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
246,16,1491,2.213805765257653,247.62236636408616,69.69333271103427,31.48123191508765,0.3055679273320951,0.7733402489626556,0.892164414362561,0.3908456623144928,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
247,17,181,1.9581217650247669,61.11269837220809,22.47002166852217,11.475293349919925,0.6090115355890559,0.8302752293577982,0.8597628621348411,0.4564379131136297,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
248,18,94,2.1904788430141964,44.79898987322333,17.016660496122842,7.768466036726088,0.5885742722876866,0.8173913043478261,0.8897125414705728,0.4133227438450029,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
249,19,280,2.6607331901659905,111.49747468305831,34.453112398624114,12.948728766176943,0.2830334942833866,0.7235142118863049,0.9266860896716106,0.3003386525683892,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
250,20,89,4.704468887989762,50.38477631085024,23.99652447239367,5.100793531370866,0.4405560818884721,0.7739130434782608,0.9771471800058724,0.1967901852273804,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
251,21,358,1.6896011145851793,136.12489168102786,34.249528014228424,20.2707773560135,0.2427827331938222,0.62478184991274,0.8060439601427265,0.3885831489969761,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
252,22,72,1.604227197656156,52.00609665440988,14.610279308685987,9.107362928413274,0.3345290543506298,0.6990291262135923,0.7819404774054156,0.42946282641211,0.0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
