,label,area,max_intensity,mean_intensity,min_intensity,median,sum,variance,filename
181,11,97,1.52,0.8222680412371133,0.24,0.8042968809604645,79.75999999999999,0.0766989690721649,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
182,12,176,2.56,1.0604545454545455,0.32,1.008203148841858,186.63999999999996,0.1617917922077932,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
183,13,404,2.28,0.9696039603960396,0.2,0.9175781309604644,391.72000000000014,0.1226866913986684,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
184,14,919,3.44,1.077519042437432,0.2,1.0308594107627869,990.2399999999996,0.1373759732208693,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
185,15,93,1.64,0.8086021505376344,0.2,0.8042968809604645,75.20000000000003,0.0645512856474984,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
186,16,1250,2.76,1.18048,0.16,1.121484398841858,1475.6000000000038,0.1903811945556398,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
187,17,297,1.64,0.8445791245791245,0.24,0.8042968809604645,250.83999999999992,0.0753411229411242,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
188,18,987,2.28,1.0315298885511652,0.16,1.008203148841858,1018.1199999999998,0.118868549562157,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
189,19,4316,5.8,1.4823354958294717,0.16,1.3707031607627869,6397.760000000005,0.5428361664431126,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
190,20,151,1.48,0.8985430463576157,0.24,0.8722656667232513,135.67999999999998,0.0721018631346579,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
191,21,2054,4.68,1.507653359298929,0.16,1.3707031607627869,3096.7200000000016,0.5591273693092094,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
192,22,112,1.76,0.910357142857143,0.36,0.9175781309604644,101.96000000000002,0.076864736164736,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
193,23,60,1.64,0.8466666666666668,0.28,0.8496094048023224,50.80000000000002,0.0831548022598869,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
194,1,100,3.875,1.41375,0.0,1.396484375,141.375,0.770737058080808,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
195,2,52,2.75,1.1298076923076923,0.125,0.990234375,58.75,0.3467901583710407,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
196,3,61,2.875,1.1147540983606556,0.25,0.990234375,68.0,0.4433828551912569,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
197,4,3392,13.0,3.359411851415094,0.0,2.107421875,11395.125,8.419328045309223,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
198,5,129,4.5,1.180232558139535,0.0,1.142578125,152.25,0.522926507994186,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
199,6,124,4.125,1.4868951612903225,0.0,1.396484375,184.375,0.7624030864804615,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
200,7,254,3.25,0.9010826771653544,0.0,0.888671875,228.875,0.2450556413588123,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
201,8,406,3.25,1.0190886699507389,0.0,0.990234375,413.75,0.2747118834762513,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
202,9,98,2.875,1.031887755102041,0.0,0.990234375,101.125,0.2906930491268673,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
203,10,77,2.75,0.9025974025974026,0.125,0.888671875,69.5,0.2646477699931647,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
204,11,899,4.625,1.171857619577308,0.0,1.142578125,1053.5,0.4314217681239485,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
205,12,603,4.25,1.1573383084577114,0.0,1.142578125,697.875,0.4236825630981307,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
206,13,5069,12.125,2.056988557900967,0.0,1.650390625,10426.875,2.623863566562028,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
207,14,861,8.875,2.024535423925668,0.0,1.650390625,1743.125,2.0162759467088027,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
208,15,233,2.75,1.0734978540772533,0.0,0.990234375,250.125,0.3304449321074442,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
209,1,403,4.323529411764706,1.456721646474967,0.2352941176470588,1.2451171875,587.0588235294122,0.5458228361570729,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
210,2,69,1.5588235294117647,0.865302642796249,0.3823529411764705,0.8642578125,59.7058823529412,0.0662631232724768,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
211,3,143,1.4705882352941178,0.8451254627725215,0.4705882352941176,0.8349609375,120.85294117647057,0.0536082539225972,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
212,4,514,2.823529411764706,1.2325474937056533,0.2352941176470588,1.1865234375,633.5294117647054,0.2043402967646172,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
213,5,244,1.7352941176470589,0.9076663452266152,0.3235294117647059,0.9228515625,221.47058823529423,0.0753601260735956,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
214,6,2906,7.205882352941177,3.688433666653173,0.2058823529411764,4.1455078125,10718.588235294112,2.7560176130536163,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
215,7,66,1.3823529411764706,0.8582887700534759,0.4117647058823529,0.8642578125,56.647058823529406,0.0494785491325287,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
216,8,84,2.0,1.0938375350140055,0.4411764705882353,1.0693359375,91.88235294117652,0.1193662440170945,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
217,9,66,1.3529411764705883,0.8467023172905525,0.5294117647058824,0.8642578125,55.882352941176464,0.0389011219461046,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
218,10,832,5.264705882352941,1.441529977375566,0.2647058823529412,1.2744140625,1199.3529411764707,0.6338840932545707,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
219,11,368,1.7647058823529411,0.8875479539641944,0.2352941176470588,0.8642578125,326.6176470588236,0.065525958679604,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
220,12,572,2.235294117647059,1.0168140682846565,0.2941176470588235,0.9814453125,581.6176470588232,0.0955163665832609,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
221,13,343,2.0294117647058822,0.8531984222260334,0.2941176470588235,0.8349609375,292.6470588235291,0.0663686379756103,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
222,14,964,3.147058823529412,1.2705333170612645,0.3529411764705882,1.1865234375,1224.7941176470586,0.2567319153300134,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
223,15,925,3.323529411764706,1.4554848966613674,0.3823529411764705,1.4208984375,1346.3235294117642,0.301318062996267,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
224,16,107,2.0,0.996976360637713,0.3529411764705882,0.9814453125,106.67647058823526,0.1095504109721108,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
225,17,398,3.176470588235294,1.1374519657109077,0.3235294117647059,1.0986328125,452.7058823529411,0.1806532072037728,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
226,18,2625,7.5,2.678252100840336,0.2352941176470588,2.2705078125,7030.411764705877,2.939728355617716,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
227,19,1187,3.911764705882353,1.6284008127261014,0.2941176470588235,1.5673828125,1932.9117647058824,0.4875780571542604,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
228,20,1223,7.5,1.8176855370112068,0.2352941176470588,1.4208984375,2223.0294117647063,1.9233860750052296,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
229,21,293,2.3823529411764706,1.0294117647058825,0.3529411764705882,0.9814453125,301.6176470588235,0.1391844812058587,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
230,22,67,1.7647058823529411,0.9108867427568044,0.3823529411764705,0.8642578125,61.02941176470587,0.0773034012072392,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
231,1,52,2.333333333333333,0.9871794871794872,0.1111111111111111,0.9785155951976776,51.333333333333336,0.3004860063683592,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
232,2,92,3.4444444444444446,1.285024154589372,0.1111111111111111,1.1234809160232544,118.22222222222216,0.4724743855178651,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
233,3,217,5.555555555555555,1.540194572452637,0.0,1.4134114384651184,334.22222222222223,0.8394977443165417,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
234,4,58,2.555555555555556,1.0325670498084292,0.2222222222222222,0.9785155951976776,59.88888888888889,0.2785395801124777,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
235,5,5601,18.55555555555556,1.7757543295840028,0.0,1.3409287929534912,9946.00000000002,2.821089379353033,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
236,6,55,2.888888888888889,1.068686868686869,0.2222222222222222,0.9785155951976776,58.77777777777777,0.2649706946003247,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
237,7,67,1.7777777777777777,0.9220563847429518,0.1111111111111111,0.9060329496860504,61.7777777777778,0.1556359616061103,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
238,8,90,2.0,1.0,0.1111111111111111,0.9785155951976776,90.00000000000004,0.2360937716742942,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
239,9,54,2.333333333333333,1.0987654320987654,0.2222222222222222,1.1234809160232544,59.33333333333333,0.2523487848435439,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
240,10,59,2.555555555555556,1.0659133709981168,0.1111111111111111,1.1234809160232544,62.88888888888889,0.2584583414507433,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
241,11,2926,9.333333333333334,2.6652996126680337,0.0,2.3556857109069824,7798.666666666675,2.588513483484185,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
242,12,310,5.555555555555555,1.5881720430107529,0.2222222222222222,1.4134114384651184,492.33333333333337,0.799484082335458,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
243,13,360,5.777777777777778,1.705246913580247,0.0,1.4134114384651184,613.8888888888886,1.2481721249775508,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
244,14,144,3.333333333333333,1.16358024691358,0.0,0.9785155951976776,167.55555555555557,0.4402908476982544,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
245,15,50,2.2222222222222223,1.017777777777778,0.3333333333333333,0.9060329496860504,50.88888888888888,0.2208919123204838,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
246,16,1491,5.777777777777778,1.4270064833445115,0.0,1.3409287929534912,2127.666666666669,0.6578446901476923,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
247,17,181,3.111111111111111,1.0785758133824432,0.0,0.9785155951976776,195.2222222222222,0.2995528575434442,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
248,18,94,4.555555555555555,0.9905437352245864,0.1111111111111111,0.9060329496860504,93.1111111111111,0.3522260917212487,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
249,19,280,2.7777777777777777,0.936111111111111,0.0,0.9060329496860504,262.1111111111111,0.211798088410991,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
250,20,89,2.555555555555556,1.0187265917603,0.1111111111111111,0.9785155951976776,90.66666666666664,0.2399651950213751,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
251,21,358,3.4444444444444446,1.021104903786468,0.0,0.9785155951976776,365.5555555555552,0.2590546667663594,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
252,22,72,2.2222222222222223,0.8950617283950617,0.1111111111111111,0.9060329496860504,64.44444444444444,0.2312254873548558,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
