,label,area,bbox_area,convex_area,equivalent_diameter,max_intensity,mean_intensity,min_intensity,perimeter_skimage,perimeter_crofton,solidity,extent,feret_diameter_max,local_centroid-0,local_centroid-1,major_axis_length,minor_axis_length,orientation,eccentricity,standard_deviation_intensity,aspect_ratio,roundness_skimage,circularity,maximum,mean,median,minimum,sigma,sum,variance,elongation,feret_diameter,flatness,roundness_simpleitk,equivalent_ellipsoid_diameter_0,equivalent_ellipsoid_diameter_1,equivalent_spherical_perimeter,equivalent_spherical_radius,number_of_pixels,number_of_pixels_on_border,perimeter_simpleitk,perimeter_on_border,perimeter_on_border_ratio,filename
40,15,123,247,162,12.514330345744634,1.4722222222222223,0.892728093947606,0.2777777777777778,56.21320343559643,56.36767481694007,0.7592592592592593,0.4979757085020243,21.470910553583888,9.512195121951219,5.333333333333333,22.519066689242944,8.158347418638485,0.39672889788590715,0.9320668961964788,0.2246738411112992,2.760248556931529,0.3088264263595518,0.48914577310424406,1.4722222222222223,0.8927280939476061,0.8992513120174408,0.2777777777777778,0.22559275636194834,109.80555555555556,0.050892091722981384,2.760248556937462,20.248456731316587,2.760248556937462,0.6974729471539585,7.532402507719517,20.791303152204918,39.31492827878716,6.257165172872317,123,0,56.36767481694007,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
41,16,63,108,69,8.95623198216277,1.6944444444444444,0.8567019400352732,0.3888888888888889,32.3492424049175,34.494930980107526,0.9130434782608695,0.5833333333333334,13.0,3.2698412698412698,5.396825396825397,12.653780681830302,6.628975101670474,1.0912188230772535,0.8517963327898094,0.2671790321940134,1.9088592863535725,0.5009680884480401,0.7565230850841328,1.6944444444444444,0.8567019400352731,0.7885742485523224,0.3888888888888889,0.26932508299212116,53.97222222222221,0.07253600032871295,1.9088592863389142,12.083045973594572,1.9088592863389142,0.8156802115428031,6.482438071157081,12.374062110245113,28.136832599008507,4.478115991081385,63,2,34.49493098010753,2.0,0.05797953331616625,img03_20220429_ET358_56hpf_3.tif
42,17,65,96,72,9.09728368293446,1.4444444444444444,0.9247863247863248,0.3611111111111111,30.727922061357855,31.813413918773044,0.9027777777777778,0.6770833333333334,12.165525060596439,4.753846153846154,3.6615384615384614,12.133401643163449,7.266977840377833,0.006739001408434095,0.8008063392906951,0.2403267736677991,1.6696626726651191,0.5621579118519802,0.8650811231956066,1.4444444444444444,0.9247863247863248,0.9269205927848816,0.3611111111111111,0.24219704914085072,60.111111111111114,0.058659410612535656,1.6696626726871129,11.180339887498949,1.6696626726871129,0.8983619192489183,7.0404005564318695,11.755094009839873,28.5799595859292,4.54864184146723,65,0,31.81341391877304,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
43,18,192,360,262,15.635280380893438,1.7222222222222223,0.907986111111111,0.3611111111111111,70.18376618407356,73.24217534834445,0.732824427480916,0.5333333333333333,22.825424421026653,12.067708333333334,9.28125,20.03701650800036,15.554066791796817,-0.9122868517502206,0.6304047564619104,0.2699359688448995,1.288217208798913,0.6088989643177846,0.48982139824299326,1.7222222222222223,0.907986111111111,0.8715820610523224,0.3611111111111111,0.27064168500044494,174.33333333333331,0.07324692165988007,1.288217208798746,21.95449840010015,1.288217208798746,0.6706475025873428,13.775619085723022,17.745989568084845,49.11968198143145,7.817640190446719,192,0,73.24217534834445,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
44,19,180,460,278,15.138795132120961,1.8888888888888888,0.860185185185185,0.2777777777777778,96.56244584051393,108.61778926686392,0.6474820143884892,0.391304347826087,46.17358552246078,23.2,4.927777777777778,45.048657119833926,5.96522621519097,0.14302912437663304,0.9911940431630879,0.2514685945533542,7.551877413318137,0.11293249549921909,0.24258606737208732,1.8888888888888888,0.8601851851851854,0.8715820610523224,0.2777777777777778,0.2521700424836959,154.83333333333337,0.06358973032622899,7.551877413442645,45.17742799230607,7.551877413442645,0.43786499331542983,5.508886771376401,41.60243758197042,47.559927571272134,7.569397566060481,180,0,108.61778926686391,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
45,20,367,1302,496,21.616635097022034,1.7222222222222223,0.8635331516802905,0.3888888888888889,137.98885271170678,132.19608245160452,0.7399193548387096,0.2818740399385561,49.92995093127971,18.798365122615802,16.626702997275203,47.90917739928078,11.17946636777106,-0.6072588865060957,0.9723935124308618,0.24126169611163797,4.285461919488096,0.20358170849208337,0.24220768609693513,1.7222222222222223,0.8635331516802907,0.8439127802848816,0.3888888888888889,0.24159106376822143,316.9166666666667,0.058366242092660836,4.285461919445023,49.09175083453431,4.285461919445023,0.513711607460055,10.442134222007683,44.74936856614761,67.9106620161357,10.808317548511017,367,0,132.1960824516045,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
46,21,129,182,148,12.815923738491737,2.0,1.0215331610680447,0.3888888888888889,44.970562748477136,45.31628400045997,0.8716216216216216,0.7087912087912088,15.811388300841896,7.263565891472868,5.705426356589148,15.081909246964772,11.63750456648177,-0.4777970812682801,0.6360836393050011,0.3269420342597154,1.2959745073186517,0.722083103236719,0.8015727226936928,2.0,1.0215331610680447,0.9545898735523224,0.3888888888888889,0.32821666690758944,131.77777777777777,0.10772618043592752,1.2959745073121391,15.0,1.2959745073121391,0.8884755834217123,11.257752203427913,14.58975986527964,40.26241186581268,6.407961869245868,129,0,45.31628400045997,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
47,22,86,130,101,10.464157913908982,1.3888888888888888,0.7994186046511628,0.16666666666666666,39.62741699796952,40.64336326617395,0.8514851485148515,0.6615384615384615,14.317821063276353,4.651162790697675,6.430232558139535,13.612555330951102,8.719076571432074,-1.3318056175133,0.7679437780852709,0.24402128788072158,1.561238190699281,0.5909207682664782,0.6882033546932769,1.3888888888888888,0.7994186046511627,0.8162434995174408,0.16666666666666666,0.24545251005273766,68.74999999999999,0.06024693469118929,1.5612381906824782,13.416407864998739,1.5612381906824782,0.808843535242073,8.374708545386326,13.074914816892033,32.87412162833995,5.232078956954491,86,0,40.64336326617396,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
48,23,534,1378,673,26.075082298788182,2.2222222222222223,1.0630461922596752,0.3611111111111111,134.46803743153546,130.1652105325543,0.7934621099554234,0.3875181422351234,56.08029957123981,11.773408239700375,23.913857677902623,61.885387741293975,12.477400418114536,-1.2448393382629828,0.9794635924763635,0.35166255394869916,4.959798168491053,0.1775313857198515,0.37111882826263,2.2222222222222223,1.063046192259675,1.0375977158546448,0.3611111111111111,0.3519922891865872,567.6666666666664,0.12389857164681403,4.959798168490028,54.78138369920935,4.959798168490028,0.6293331886182806,11.708295797570814,58.07078405293121,81.9172869916222,13.037541149394091,534,0,130.1652105325543,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
49,24,96,160,106,11.055812783082736,1.7777777777777777,0.8816550925925926,0.3611111111111111,40.62741699796952,41.19872363344375,0.9056603773584906,0.6,17.46424919657298,4.489583333333333,6.854166666666667,15.881740406131867,7.901158635500842,-1.1163694056646862,0.8674642367963702,0.2540896460305895,2.0100520871424257,0.48460195923392374,0.7308742709481018,1.7777777777777777,0.8816550925925926,0.8992513120174408,0.3611111111111111,0.25542345911127806,84.63888888888889,0.06524114346437072,2.0100520871394116,16.55294535724685,2.0100520871394116,0.8430567055383695,7.7980680373890126,15.67452293420892,34.73286021879685,5.527906391541368,96,0,41.19872363344375,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
50,25,106,143,115,11.617374563210365,2.4444444444444446,1.0859538784067084,0.4444444444444444,38.97056274847714,39.62792730664886,0.9217391304347826,0.7412587412587412,14.7648230602334,5.481132075471698,4.7075471698113205,13.872300514183259,9.91645437326443,0.3056654602466385,0.6992895902719328,0.39318028115473685,1.3989173944655169,0.7013244943731255,0.8770863958467844,2.4444444444444446,1.085953878406709,1.0652669668197632,0.4444444444444444,0.3950481314837614,115.11111111111117,0.1560630261888112,1.3989173944586277,13.601470508735444,1.3989173944586277,0.920993376700251,9.822272006093533,13.740547162428282,36.49705858178262,5.808687281605183,106,0,39.62792730664886,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
51,26,1504,5270,2366,43.760167678857044,3.361111111111111,1.1481419917257685,0.3333333333333333,333.4274528917193,319.934973310653,0.6356720202874049,0.2853889943074004,99.64436762808022,42.74734042553192,30.617686170212767,94.85033436986696,28.75836261031378,-0.6502401530018793,0.9529278117321911,0.46436063890066154,3.298182711412444,0.2128532190061125,0.17000237579108055,3.361111111111111,1.148141991725769,1.0652669668197632,0.3333333333333333,0.46451509113805906,1726.8055555555566,0.21577426989499932,3.2981827114143534,98.79271228182775,3.2981827114143534,0.4297017605707854,24.09581510331888,79.47240079120317,137.4766212997548,21.880083839428522,1504,0,319.93497331065294,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
52,27,957,2337,1033,34.906879612929465,3.4722222222222223,1.6681179612214094,0.2777777777777778,152.75230867899737,147.49978665621398,0.9264278799612778,0.40949935815147626,65.0,20.035527690700103,27.75444096133751,69.96686391535191,17.994887605167413,-0.9977522971443222,0.9663604379960378,0.6407176712454549,3.8881523158422073,0.24890707425204617,0.5154021621633171,3.4722222222222223,1.6681179612214105,1.6463216543197632,0.2777777777777778,0.641052687044159,1596.3888888888898,0.41094854756653637,3.8881523158368294,63.812224534175265,3.8881523158368294,0.7434803740246804,17.702695258953174,68.83077556765244,109.66319655172254,17.453439806464733,957,0,147.49978665621398,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
53,28,132,240,157,12.964089628857149,1.4166666666666667,0.8413299663299663,0.3611111111111111,52.2842712474619,52.25011444992385,0.8407643312101911,0.55,16.76305461424021,7.628787878787879,7.196969696969697,16.15820359899531,11.450643277841282,-0.684966287980939,0.7055519634322804,0.2211022467215366,1.411117542213883,0.6437213266555313,0.6067945578278982,1.4166666666666667,0.8413299663299665,0.8439127802848816,0.3611111111111111,0.22194454404491654,111.05555555555557,0.0492593806313059,1.4111175422193325,15.811388300841896,1.4111175422193325,0.7794794167873177,10.91340895050442,15.400102815470264,40.72788873849724,6.4820448144285745,132,0,52.25011444992385,0.0,0.0,img03_20220429_ET358_56hpf_3.tif
54,1,362,756,426,21.468877828012552,2.0869565217391304,0.8868604371847225,0.043478260869565216,97.1543289325507,94.78959661403483,0.8497652582159625,0.47883597883597884,34.713109915419565,13.488950276243093,13.450276243093922,35.32365556004136,13.941434322105371,0.6997869851236266,0.9188199320508362,0.29970305474403275,2.5337174600487553,0.3693919327423067,0.48194127454614716,2.0869565217391304,0.8868604371847224,0.864385187625885,0.043478260869565216,0.3001178688591584,321.0434782608695,0.09007073520856301,2.5337174600487407,33.97057550292606,2.5337174600487407,0.7115387265538241,13.487462571102986,34.173419408157514,67.44646886530103,10.734438914006276,362,0,94.78959661403483,0.0,0.0,img05_20220513_ET358_56hpf_1.tif
55,2,1748,2304,1831,47.17650606177894,4.217391304347826,1.6897821112327132,0.17391304347826086,180.71067811865476,174.00598298123387,0.9546695794647734,0.7586805555555556,72.69112738154499,35.20995423340961,15.263729977116705,74.94223294945259,30.206370317411803,0.0985904651015814,0.9151726508756653,0.6060963101978946,2.4810075544314496,0.3962764729362081,0.6726415040676632,4.217391304347826,1.689782111232711,1.65922212600708,0.17391304347826086,0.6062697531289661,2953.739130434779,0.3675630135590575,2.4810075544313905,71.7007670809734,2.4810075544313905,0.8517486716632213,29.951027792978234,74.30872621736351,148.20936486571904,23.58825303088947,1748,0,174.00598298123387,0.0,0.0,img05_20220513_ET358_56hpf_1.tif
56,3,162,308,203,14.361922094451577,1.9565217391304348,0.9192163177670425,0.2608695652173913,64.94112549695429,65.98302232773844,0.7980295566502463,0.525974025974026,23.08679276123039,10.061728395061728,7.450617283950617,22.61243297205729,10.329634413468796,0.3612400197713434,0.8895631781184051,0.2992778882641535,2.1890835693635946,0.40339503455100595,0.4827088444949019,1.9565217391304348,0.9192163177670423,0.9041270315647125,0.2608695652173913,0.3002058839433127,148.91304347826085,0.09012357275418573,2.1890835693634805,21.95449840010015,2.1890835693634805,0.6838017925164126,9.706918783188913,21.249256417424597,45.11930894335801,7.1809610472257885,162,0,65.98302232773842,0.0,0.0,img05_20220513_ET358_56hpf_1.tif
57,4,3980,7888,4546,71.18632865969383,5.086956521739131,1.6703080620493773,0.13043478260869565,338.3624817342638,325.75808302557726,0.8754949406071272,0.5045638945233266,120.20815280171308,53.210804020100504,33.42311557788945,113.78167683063818,49.17044300208369,0.3808986274865619,0.9018030394510751,0.7481234064896438,2.3140258635826503,0.3914249737521497,0.4368461703598338,5.086956521739131,1.6703080620493764,1.55986750125885,0.13043478260869565,0.7482174095567393,6647.826086956518,0.5598292919637974,2.3140258635826267,118.68024266911489,2.3140258635826267,0.6865169547788733,46.79640500866713,108.28809151274334,223.63844715332266,35.593164329846914,3980,0,325.7580830255772,0.0,0.0,img05_20220513_ET358_56hpf_1.tif
58,5,91,156,107,10.764051215546116,1.565217391304348,0.8686096512183469,0.30434782608695654,41.21320343559643,41.75408400071355,0.8504672897196262,0.5833333333333334,15.811388300841896,7.329670329670329,5.945054945054945,14.517670842496125,9.339712486148162,-0.5446416160034049,0.7655855636194986,0.27132863572863225,1.5544023291966915,0.5497403568474474,0.6732533307579358,1.565217391304348,0.868609651218347,0.8246433436870575,0.30434782608695654,0.27283185296969176,79.04347826086958,0.07443721999487549,1.55440232919559,15.0,1.55440232919559,0.8098911766582177,8.633641998558959,13.420153232000914,33.81626422162396,5.382025607773058,91,0,41.75408400071355,0.0,0.0,img05_20220513_ET358_56hpf_1.tif
59,6,131,285,150,12.914889870235298,2.260869565217391,0.9697975439761035,0.43478260869565216,52.2842712474619,52.25011444992385,0.8733333333333333,0.45964912280701753,23.021728866442675,9.793893129770993,7.091603053435114,22.25263627249819,7.830658812735164,-0.5836808373786722,0.9360383422625852,0.3242460762541824,2.8417323247832305,0.3368359801048363,0.602197629359505,2.260869565217391,0.969797543976103,0.9041270315647125,0.43478260869565216,0.32549078745767995,127.04347826086949,0.1059442527198206,2.841732324783404,22.20360331117452,2.841732324783404,0.7765212299608958,7.661240986950203,21.7711961605719,40.57332313825244,6.457444935117649,131,0,52.25011444992385,0.0,0.0,img05_20220513_ET358_56hpf_1.tif
60,7,3527,8064,4343,67.01280380853288,3.5652173913043477,1.3016235006964905,0.17391304347826086,377.88939366884495,368.4323182108014,0.8121114437025098,0.43737599206349204,122.0245876862528,48.22228522823929,45.71392117947264,118.60189477079693,44.35401277782407,0.6653988993549177,0.9274392294755318,0.49401243997877337,2.6739834198292654,0.31925104216587574,0.310374418184068,3.5652173913043477,1.3016235006964907,1.261803686618805,0.17391304347826086,0.4940824878259958,4590.826086956523,0.24411750477632527,2.6739834198292867,121.16517651536682,2.6739834198292867,0.5714127717234795,40.980611461755245,109.58147558319953,210.526932141341,33.50640190426644,3527,0,368.4323182108014,0.0,0.0,img05_20220513_ET358_56hpf_1.tif
61,8,1666,3264,2101,46.056672497356786,3.130434782608696,1.0587974320162847,0.08695652173913043,289.0782104868018,279.10104049445,0.7929557353641123,0.5104166666666666,75.17978451685,31.84393757503001,25.64345738295318,71.77034289526489,32.84619829156086,-0.390499575822731,0.8891288375840602,0.422441071849321,2.1850426115738566,0.411808278964758,0.2505267738960846,3.130434782608696,1.0587974320162852,1.0034816563129425,0.08695652173913043,0.42256791198784993,1763.9565217391312,0.17856364024177127,2.185042611573649,74.30343195303969,2.185042611573649,0.5184190775862204,31.157499911804386,68.08046497739481,144.69130396648714,23.028336248678393,1666,0,279.10104049445005,0.0,0.0,img05_20220513_ET358_56hpf_1.tif
62,9,222,456,335,16.812470934731934,1.434782608695652,0.8127692910301605,0.21739130434782608,122.39696961966999,125.26225200214063,0.6626865671641791,0.4868421052631579,25.298221281347036,9.85135135135135,10.09009009009009,22.972848998960227,18.120192690098758,-1.202647839316936,0.6146941119053688,0.26261284557365105,1.2678037917065341,0.5355911314417499,0.1862179355464127,1.434782608695652,0.8127692910301603,0.7849014699459076,0.21739130434782608,0.2632063216877591,180.43478260869557,0.06927756777640014,1.2678037917066023,24.351591323771842,1.2678037917066023,0.4216588344295706,14.931571677228897,18.930303188529706,52.817935177245765,8.406235467365967,222,0,125.26225200214064,0.0,0.0,img05_20220513_ET358_56hpf_1.tif
63,10,64,143,89,9.0270333367641,1.608695652173913,0.859375,0.391304347826087,37.7634559672906,42.30944436798334,0.7191011235955056,0.44755244755244755,13.152946437965905,5.140625,4.96875,10.808766007278663,9.385549858686877,1.3527413866660276,0.4959911058171978,0.2595917740379246,1.1516390802904868,0.6974898022219512,0.5639574954708216,1.608695652173913,0.8593750000000003,0.7849014699459076,0.391304347826087,0.26164391485806454,55.00000000000002,0.06845753818225413,1.1516390802904868,12.165525060596439,1.1516390802904868,0.6702820620340845,8.41175953852097,9.687311018567021,28.359261614488254,4.51351666838205,64,0,42.30944436798334,0.0,0.0,img05_20220513_ET358_56hpf_1.tif
64,11,89,180,114,10.645107772184812,1.9130434782608696,0.8578407425500733,0.30434782608695654,44.87005768508881,45.22099922544548,0.7807017543859649,0.49444444444444446,16.55294535724685,7.123595505617978,6.370786516853933,17.00651956770218,8.151473235096248,0.6527636008990538,0.8776431552537188,0.3250848660426053,2.0863123851625307,0.3918043370284981,0.555503263805447,1.9130434782608696,0.8578407425500736,0.8246433436870575,0.30434782608695654,0.32692672138285345,76.34782608695654,0.10688108115414187,2.086312385165611,15.652475842498529,2.086312385165611,0.739536784825169,7.36987962691323,15.375871142808782,33.44259237376741,5.322553886092406,89,0,45.22099922544548,0.0,0.0,img05_20220513_ET358_56hpf_1.tif
65,12,932,1888,1197,34.44792091974742,4.782608695652174,1.425499160291099,0.17391304347826086,182.58073580374355,173.49009086006276,0.7786131996658312,0.4936440677966102,62.625873247404705,32.182403433476395,15.201716738197424,60.77744360593363,23.419125921648853,0.31189024969952045,0.9227805349787647,0.8411316384742862,2.5952054662189763,0.32124854766466027,0.35133051349999844,4.782608695652174,1.4254991602911002,1.1823199391365051,0.17391304347826086,0.8415832528093605,1328.5652173913054,0.708262371409184,2.595205466219258,61.35144660071187,2.595205466219258,0.6237897205334457,21.383418802171406,55.49436536185088,108.22133529292064,17.22396045987371,932,0,173.49009086006274,0.0,0.0,img05_20220513_ET358_56hpf_1.tif
66,13,565,1508,792,26.821266613927218,2.3043478260869565,1.0013081954597922,0.2608695652173913,154.29646455628165,153.05339032891195,0.7133838383838383,0.3746684350132626,55.71355310873648,27.00353982300885,15.384070796460177,59.51469559246675,16.011332421668552,0.4298185025070393,0.963131356809985,0.3614515187593685,3.717035785973937,0.20310009813922394,0.298226589334579,2.3043478260869565,1.001308195459792,0.963739812374115,0.2608695652173913,0.3617718125916077,565.7391304347825,0.1308788443858173,3.717035785970533,54.78138369920935,3.717035785970533,0.550536606691357,13.911722690662348,51.71037108569022,84.26149415428694,13.410633306963609,565,0,153.05339032891195,0.0,0.0,img05_20220513_ET358_56hpf_1.tif
67,14,97,140,104,11.11324596323283,2.0869565217391304,1.0049305244285074,0.30434782608695654,36.970562748477136,37.731808408711814,0.9326923076923077,0.6928571428571428,15.231546211727817,4.443298969072165,6.587628865979381,15.183263704833866,8.202047519479255,1.1624140641785623,0.8415346167990724,0.3429099172897552,1.8511552961348665,0.5357369278857295,0.8918041228682748,2.0869565217391304,1.0049305244285072,0.963739812374115,0.30434782608695654,0.34469127949634865,97.4782608695652,0.11881207816082995,1.851155296148011,14.317821063276353,1.851155296148011,0.9253013133493921,8.168070912694084,15.120367729346173,34.91329187562868,5.556622981616415,97,0,37.731808408711814,0.0,0.0,img05_20220513_ET358_56hpf_1.tif
68,15,1071,2173,1177,36.92749046999213,3.130434782608696,1.1977428652620468,0.13043478260869565,149.6812408671319,144.58823179875185,0.9099405267629567,0.4928670041417395,58.59180830116101,20.313725490196077,25.481792717086833,61.31266425825482,23.126225588081166,1.0081370903110614,0.9261378803453778,0.4117327638007517,2.651217944092626,0.3627431441712814,0.6007096175325548,3.130434782608696,1.1977428652620459,1.1823199391365051,0.13043478260869565,0.41192511735658777,1282.782608695651,0.16968230230923861,2.6512179440939128,56.938563381947034,2.6512179440939128,0.8023552908338134,22.679165981475286,60.12741180717151,116.01113277603437,18.463745234996065,1071,0,144.58823179875185,0.0,0.0,img05_20220513_ET358_56hpf_1.tif
69,16,117,195,141,12.205286835384658,2.1739130434782608,1.041620215533259,0.08695652173913043,46.21320343559643,46.88708032725487,0.8297872340425532,0.6,15.811388300841896,6.145299145299146,7.3418803418803416,15.484220902019318,10.325318178247223,0.8264213013137952,0.7452113063263824,0.4356881377478058,1.4996361985861677,0.6213227610053863,0.6884360074265609,2.1739130434782608,1.041620215533259,0.963739812374115,0.08695652173913043,0.4375620738700339,121.86956521739131,0.19146056848944498,1.4996361985827968,14.560219778561036,1.4996361985827968,0.8177954180420944,9.966783686970434,14.946549600425373,38.34403945700066,6.102643417692329,117,0,46.88708032725487,0.0,0.0,img05_20220513_ET358_56hpf_1.tif
70,17,96,270,131,11.055812783082736,1.608695652173913,0.8179347826086957,0.17391304347826086,54.49137802864845,56.272390041925576,0.732824427480916,0.35555555555555557,21.095023109728988,9.614583333333334,6.291666666666667,22.675715749288088,6.626266020059797,0.6518180386886233,0.9563515498936369,0.24812724042658824,3.4220955936030255,0.23771650865030217,0.40628006689736607,1.608695652173913,0.8179347826086958,0.8246433436870575,0.17391304347826086,0.2494297545751426,78.5217391304348,0.062215202467415874,3.4220955935919792,20.248456731316587,3.4220955935919792,0.6172273861643204,5.976468121375092,20.452045223400635,34.73286021879685,5.527906391541368,96,0,56.272390041925576,0.0,0.0,img05_20220513_ET358_56hpf_1.tif
71,18,675,1400,1040,29.316150714175198,1.8695652173913044,0.8208695652173913,0.13043478260869565,306.35028842544403,303.0999410253473,0.6490384615384616,0.48214285714285715,51.19570294468082,12.924444444444445,27.263703703703705,49.46100642475662,25.950873469846623,-1.4084510336440945,0.8513036140192894,0.27388507896000946,1.9059476546031244,0.35130796250437407,0.09038098076556318,1.8695652173913044,0.8208695652173923,0.7849014699459076,0.13043478260869565,0.27408818249474787,554.0869565217398,0.0751243317832742,1.9059476546037208,50.00999900019995,1.9059476546037208,0.30385820400896085,21.234960685976283,40.472723515038716,92.09940371518395,14.658075357087599,675,0,303.0999410253472,0.0,0.0,img05_20220513_ET358_56hpf_1.tif
72,19,78,132,86,9.965574970333758,1.826086956521739,0.9152731326644373,0.34782608695652173,34.38477631085023,35.28032914350498,0.9069767441860465,0.5909090909090909,13.892443989449804,5.884615384615385,4.948717948717949,14.113943548919293,7.141641311872194,0.7242287359306577,0.8625340646673225,0.3188074450121484,1.976288493438674,0.49854913742402285,0.8290334614869915,1.826086956521739,0.9152731326644371,0.9041270315647125,0.34782608695652173,0.3208709451627807,71.3913043478261,0.1029581634496562,1.976288493463282,13.038404810405298,1.976288493463282,0.8874003694311492,7.088872898308488,14.009657940550774,31.307777115598856,4.982787485166879,78,0,35.28032914350498,0.0,0.0,img05_20220513_ET358_56hpf_1.tif
73,1,252,702,294,17.91246396432554,1.4918032786885247,0.8455633619568046,0.39344262295081966,84.01219330881975,83.5081680014271,0.8571428571428571,0.358974358974359,36.124783736376884,13.472222222222221,13.825396825396826,36.31411492714777,9.297081516926738,0.7965672451302882,0.9666719092059106,0.1905009393550155,3.9059692938082184,0.2433098729869701,0.448668684967667,1.4918032786885247,0.8455633619568045,0.8409643769264221,0.39344262295081966,0.1908800460769613,213.08196721311472,0.03643519199034287,3.905969293806528,35.38361202590826,3.905969293806528,0.6738701919200927,9.063395198473106,35.401343342869474,56.273665198017014,8.95623198216277,252,0,83.5081680014271,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
74,2,232,319,257,17.186959427966244,1.9672131147540983,0.9841011871113624,0.5409836065573771,69.21320343559643,68.29974857183211,0.9027237354085603,0.7272727272727273,29.274562336608895,14.0,4.814655172413793,31.018290734091053,9.812314400536348,0.11417281589850882,0.9486460050232611,0.24855546669819584,3.1611594846976745,0.30701696835639963,0.6085831840806867,1.9672131147540983,0.9841011871113627,0.9715996384620667,0.5409836065573771,0.24909288455091075,228.31147540983616,0.062047265133893345,3.1611594846976545,28.071337695236398,3.1611594846976545,0.7905508673967907,9.666646745933393,30.557812046129065,53.99442547644459,8.593479713983122,232,0,68.29974857183211,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
75,3,147,425,182,13.680870333281758,1.540983606557377,0.8299319727891157,0.39344262295081966,64.18376618407356,63.5315430625316,0.8076923076923077,0.3458823529411765,28.178005607210743,7.979591836734694,11.829931972789115,30.92241817983512,6.750252765363141,-1.051528535432536,0.9758825128875941,0.19271420605417733,4.580927448895553,0.19574043776454872,0.44841156458410186,1.540983606557377,0.8299319727891152,0.8246349692344666,0.39344262295081966,0.19337305996261567,121.99999999999994,0.03739314031930536,4.580927448883601,26.92582403567252,4.580927448883601,0.6765099612242892,6.392003732095731,29.28130534972376,42.97972173375251,6.840435166640879,147,0,63.5315430625316,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
76,4,321,468,354,20.216574731145414,1.7540983606557377,0.9763035595730556,0.39344262295081966,74.18376618407356,73.0121375522168,0.9067796610169492,0.6858974358974359,26.92582403567252,8.959501557632398,13.121495327102803,25.92848492173071,16.708593793252934,1.5139229841205575,0.7646795513012992,0.2522216883211854,1.5518053309908608,0.6079402115099767,0.7329884655178993,1.7540983606557377,0.976303559573055,0.9715996384620667,0.39344262295081966,0.25261547730152384,313.39344262295066,0.06381457937227672,1.5518053309901108,25.709920264364882,1.5518053309901108,0.8698860872371093,16.228895200777245,25.18408608864595,63.51224265611548,10.108287365572707,321,0,73.0121375522168,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
77,5,4245,10464,5530,73.51803770096673,4.180327868852459,2.1869122786692157,0.29508196721311475,389.5462479183374,371.9945182105479,0.7676311030741411,0.4056766055045872,134.80726983364065,47.52273262661955,55.464782096584216,135.84093402475028,48.17155539523483,0.9914409581897032,0.9350115066613713,1.0775523971058665,2.819940790996086,0.2929048042580934,0.3515357576840819,4.180327868852459,2.1869122786692223,1.9187051653862,0.29508196721311475,1.077679339722454,9283.442622950848,1.1613927592646245,2.8199407909959393,134.01492454200763,2.8199407909959393,0.6208793835423395,43.77981396161149,123.45648321256175,230.96372714769453,36.759018850483365,4245,0,371.9945182105478,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
78,6,514,840,554,25.582125126616702,1.721311475409836,0.917394909740384,0.3442622950819672,93.1543289325507,90.99735881816078,0.927797833935018,0.611904761904762,33.28663395418648,14.854085603112841,13.974708171206226,33.1387447067052,20.45993389600962,0.624190093113148,0.7866476486365032,0.20570585534338592,1.6196897250566569,0.5959380711105747,0.7443323589177356,1.721311475409836,0.9173949097403844,0.9226114153862,0.3442622950819672,0.20590625076873292,471.5409836065576,0.04239738410563632,1.6196897250566002,32.449961479175904,1.6196897250566002,0.8831972422583583,20.101140782122627,32.557611186720216,80.36861636099388,12.791062563308351,514,0,90.99735881816076,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
79,7,270,380,292,18.5411616971131,2.9672131147540983,1.266909532483303,0.39344262295081966,62.90559159102154,62.51610710300649,0.9246575342465754,0.7105263157894737,22.47220505424423,9.907407407407407,9.492592592592592,20.859853527222135,16.684066900077674,0.9371749057601182,0.6002438310695349,0.529185067236552,1.2502858956484417,0.7900441717978832,0.8574229942655995,2.9672131147540983,1.2669095324833022,1.1348937153816223,0.39344262295081966,0.530167770157697,342.0655737704916,0.2810778645139846,1.2502858956482084,21.400934559032695,1.2502858956482084,0.9317403158308575,16.581823014622987,20.732019439317973,58.24877737667098,9.27058084855655,270,0,62.51610710300649,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
